cid,smiles
12022011,CC(C1CCCC(C1)(C)C)OC(C)(C)COC(=O)C2CC2
12035531,CC(=O)CCC1=NC=CN=C1
12066818,CCCCCC[C@H]1COC(=O)CO1
12081703,CC1CCCCCCCCCCC(=O)CC1
12082921,CC1C=CCC(C1C(=O)OC)(C)C
12087397,C1=C(C=C2C3=C1C(=C(C=C3C(=O)N(C2=O)NC(=O)NN)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[K+].[K+]
12095091,CC1=C(C(=O)[C@@H](CC1)C(C)C)O
12104420,CCC[C@H]1C[C@@](CCO1)(C)OC(=O)C
12104426,CC(C)C[C@@H]1C[C@](CCO1)(C)O
12104430,C[C@H]1C[C@@](CO1)(C)C2=CC=CC=C2
12132928,CC[C@H](CO[C@@H]1CCCC[C@H]1C(C)(C)C)O
12143067,C[C@@H](C1=CC=CC=C1)OC(=O)C(C)C
12178130,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)O
12217730,C[C@H](C1=CC=CC=C1)S
12222766,CC/C=C/C[C@H]1CCCC(=O)O1
12231514,CCCCCC[C@@H](C)C=O
12231788,CC(C)CC1=CC2=CC=CC=C2N1
12237817,CCCCC/C=C\C[C@H]1CCC(=O)O1
12237820,CCCCCCCC[C@H]1CCC(=O)O1
12242460,CC[C@@H]1CCCC(=O)O1
12242463,CCCCCC[C@H]1CCCC(=O)O1
12242815,C[C@]12CCC(C1(C)C)C[C@@H]2O
12244492,CCCCCC(C=O)SC
12255414,CC(C)C(C=O)C1=CC=CC=C1
12261677,C=CC(=O)C1=CC=CO1
12263583,CCOC(=O)CCC1=CC=CC=C1O
12282108,COC(=O)CC1=CCCC1
12299879,CC(C)CC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2C[C@H]([C@H]3CC[C@@]45C[C@@H](CC[C@H]4[C@@]3(C2)C)C(=C)[C@@H]5O)C(=O)O)CO)OS(=O)(=O)[O
12300220,C[C@@H](C1=CC=CC=C1)C(OC)OC
12302352,CC1=CC[C@H](C1(C)C)CCO
12304612,C[C@H]1[C@@H]2C[C@@]2(CC1=O)C(C)C
12305858,C/C(=C\CC[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/CC[C@@H]3C(=C)CCCC3(C)C
12306048,CC1=C[C@@H]2[C@@H](CC1)C(=CC[C@H]2C(C)C)C
12309452,CC(=C1CC[C@]([C@H](C1)C(=C)C)(C)C=C)C
12309838,CC1([C@@H]2CC[C@H]1C(=C)C2)C
12314303,C[C@]1(CC[C@@H]2C[C@H]1C2(C)C)O
12314336,CC1=C[C@H]([C@@H](CC1)C(C)C)O
12315259,C/C(=C\CC[C@]1([C@H]2CC[C@H](C2)C1=C)C)/CO
12315454,CCCCC(C1=CCCCC1C(=O)O)O
12315492,C[C@@H](CCC=C(C)C)[C@H]1CCC(=C)C=C1
12330313,CC1=CC=C(C=C1)[C@H](C)C=O
12351478,CC(C)CC1=CNC2=CC=CC=C21
12352606,CC/C=C/C/C=C\CCO
12358778,CC1=CCC(C2C1CCC(=C)C2)C(C)C
12361768,COC(=O)N1C=CC2=CC=CC=C21
12367058,CCCCC(=O)C1CCCC=C1C(=O)O
12376292,CC/C=C(/C)\C=O
12378022,CC1=CC=C(C=C1)/C=C\C=O
12379457,CCC(CC)(CN)O
12383533,CCOC1=CC=CC(=C1O)O
12385644,CCCC/C=C\C=C/CO
12397703,CC1CC(SS1)C
12406038,CCOC(=O)/C(=C\C)/C
12407541,CCCOCCC1=CC=CC=C1
12410118,C1CCCCCCOC(=O)/C=C/CCCCC1
12454957,C=CC(=O)C1=CCCC1
12463483,CCCC=S
12467038,CCC/C=C\C(=O)O
12469687,CC1C=CC(CC1=O)C(=C)C
12473719,CC(C)(CCC1=CC=CC=C1)C(=O)O
12481804,CCCCSSSCCCC
12483667,CC1CCC(=CC1)C(=O)C
12487262,CC1C(C(=O)CO1)O
12487504,CC(C)CC(C1=CC=CC=C1)O
12494543,CCCC[C@@H](CC)C(=O)OCC
12504830,CCCCCC[C@@]1(CCC(=O)O1)C
12510894,CC(=C/C=C\C(=O)C)C
12512251,CCCCCCCCC[C@@H](C)O
12518664,COC1=CC=CC(=C1)CCC(=O)OC
12523933,CCCCCC1=C(CCCC1=O)C
12533611,CCCCCCCCCC/C=C\C=O
12534824,CC(C)C1=CNC2=CC=CC=C21
12535140,C=CCC1CCOC1=O
12537123,CC1CCCC(=C1C)C
12546508,CC(CCN)CC(C)(C)CN.CC(CC(C)(C)CCN)CN
12561290,CC[C@H](C(=O)C)O
12566815,CC/C=C/C[C@@H]1[C@@H](CCC1=O)CC(=O)OC
12571389,CCCCCC(=O)OC/C=C(/C)\CCC=C(C)C
12577069,C[C@H](C=O)C1CCCCC1
12590944,CCCCCCCCOC(=O)C1=CC=CC=C1N
12592004,C[C@H]1CC[C@@H]([C@H](C1)OC)C(C)C
12594036,CC1CC(CCC1O)C(C)(C)C
12601142,C=COCCC1=CC=CC=C1
12613663,CCCCCOC(C)OC
12613957,CCC[C@@H](C)CC=O
12616645,CCC[C@@H](C)OC(=O)C
12619485,CCCCCCC[C@H](C=C)O
12642425,CCCCCCCC/C=C\CO
12648855,CC(=CCC/C(=C/COCC(=O)O)/C)C
12650803,CCC[C@H](CC(=O)OC)OC(=O)C
12651581,CCCCOC(C)OC
12653912,CC(=CCC[C@](C)([C@@H]1CO1)O)C
12658395,COC(=O)[C@@H](CC1=CN=CN1)N.Cl
12678469,CCCCCCC(=O)CCOC(=O)C
12678555,CCCCC/C=C(/C)\C=O
12684603,C[C@@H]1CCO[C@@H](C1)CC(C)C
12691640,CN(C)CCCC(=O)O.Cl
12716108,CCC(CCC1=CC=CC=C1)OC(=O)C
12731072,CCCOC(CC(C)C)OCCC
12738086,CCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C
12762300,CCCCCCCCCCC1=CC=CO1
12762310,CCCCCCCCC1=CCC(=O)O1
12779846,CCCCC[C@@H](CC)OC(=O)CCC
12794028,CCCC/C=C\COC(=O)C
12809178,CCCCCCCCCCC(C(=O)C)C(=O)OCC
12810397,CCCCCC1CC(C(=O)O1)C
12838325,CCCCCCCOC(C)C
12838605,C[C@]12CCCC([C@@H]1CC[C@H]3[C@@H]2CCO3)(C)C
12856838,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)[C@@H](C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-].[Na+].[Na+]
12861015,CCCC(C1=CC=CC=C1)C(=O)OC
12867342,CC[C@H](C)COC(=O)[C@@H](C)CC
12867947,CCCCCCCC1CCCC1O
12867949,C1CCC(C1)C2CCC(C2O)C3CCCC3
12872111,CSCC1=CC=CS1
12886691,CC/C=C(/C)\C(=O)OCC
12889958,CCCCC(CC)CC(=O)OC
12902534,CCCC1=CN(N=C1)C2=CC=CC=C2
12912617,CC1=CC(=CC=C1)C2OCC(O2)CO
12914607,CCCCCC(CCCOC(=O)C)OC(=O)C
12920045,C[C@H]([C@@H](C)S)S
12936019,CC1=CC=C(C=C1)C[C@H](C)C=O
12936743,CCOC(C1=CC=CC=C1)OC
12943526,CC1=C(OC=C1)CS
12950421,CCCCCCCC(CCCCC)C=O
12963317,CCCCC/C=C\CCCCCCCCCCC(=O)OC
12966232,CC12C=CC=CC1(O2)C
12966532,C[C@H]1C[C@@](O[C@H](O1)C)(C)C2=CC=CC=C2
12978217,C/C=C/C(=O)[C@@H]1[C@H](C=CCC1(C)C)C
12980878,CC1=C(C=CO1)SC(C)C(=O)C
12991964,CCCCCCCC1CC1C(=O)O
13010760,CCCCCCCCC1CCCOC1=O
13013009,CCOC(=O)C1=C(C=C(C=C1)C)O
13013010,CCOC(=O)C1=C(C=C(C=C1)OC)O
13018910,CS(C)(CCC(C(=O)O)N)Cl
13026600,CCC(C)C(C(=O)OCC)O
13072565,C[C@@H]1N[C@@H](SC(S1)C)C
13085674,CC1=CCC2C(CCCC2(C1CCO)C)(C)C
13095870,C[C@H]([C@@H](C)S)O
13097902,CCNC1=CC=CC=C1C(=O)OC
13130450,CCCCCCCC1CCC(=O)CC1
13138897,CC[C@H](C)C(=O)O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C
13140453,CCC(COC(=O)C)C(=O)OCC
13179210,CCCCCCCCC(C(=O)OCC)O
13180982,CC(=O)C(O)O
13182665,CCC(C(=O)OCC)S
13183557,CCC(=O)C(C1=CC=CC=C1)O
13199021,CC1CCC(CC1C(=O)OC)C(=C)C
13215578,CCCCCC(=O)OCC(=C)C
13217089,CC/C=C/CC/C=C\CO
13220327,CC1=CC=C(N1)C(=O)C
13227122,CCOC(=O)CC(C)(OCC)OCC
13237362,CCOC(=O)[C@H](CC(C)C)O
13240188,CC1(C[C@H]2[C@H]1CCC3(C(O3)CCC2=C)C)C
13250020,CCOC(=O)C1=CC=CC=C1CO
13256887,CC(C)COC1=NC=CN=C1
13270883,CCOC(=O)CCC(C(=O)OCC)O
13312253,C/C=C(\C)/C(=O)OC1=CC=C(C=C1)C
13344662,C[C@@H]1CC[C@@H]([C@@H](C1)O)C(C)(C)O
13353282,CC(CS)C(C)O
13355879,CCC(C)OC1=CC2=CC=CC=C2C=C1
13406641,CCCCOC(CC(C)C)OCCCC
13456556,CC1=CC(=NC(=N1)[N-]S(=O)(=O)C2=CC=C(C=C2)N)C.[Na+]
13463446,CC[C@H](C)CCCO
13468584,CCC(C(=O)OC)OC(=O)C
13479947,CCCCCCCCC1CCC(=O)CC1
13483073,C1CC=C(C1)CCCCO
13496053,CCOC1=CC=CC2=C1CCCC2
13501357,CCCCCCC(=O)C(=O)CC
13508494,CCCCCCCCCCCC(=O)OCCCCCCC
13524626,CCCC1(OC2=CC=CC=C2O1)CCC
13555721,CC(C)C1(OC2=CC=CC=C2O1)C(C)C
13584103,CC(=CCC/C(=C/COCC(=O)OC)/C)C
13585510,CCOC(=O)C(=CCC(C)CCC=C(C)C)C(=O)OCC
13591064,CCC(=O)CC1=CC=C(C=C1)O
13593286,CCC[C@H](C=C)OC(=O)C
13693412,CC/C=C/CCCCCC(=O)O
13694693,CCCCCC1C(O1)C=O
13716562,CC(C)C(=S)OC
13734170,CC1C=COC1=O
13750367,CC1(C2CCC1(C(C2)OCCO)C)C
13762356,CCOC(C1CCC(=CC1(C)C)C)OCC
13765121,CC(=O)O[C@@H](C1=CC=CC=C1)C(Cl)(Cl)Cl
13794465,CC1=CC(=CC=C1)CNC
13815082,CC(C)(C)OC(=O)CCCCCCCCC(=O)OC(C)(C)C
13864714,CCCCCC(=O)CCO
13868632,CC1(CCOC1=O)C=C
13886585,CCOC(CCOCC1=CC=CC=C1)OCC
13893049,CC(C)C[C@H](C(=O)OC)O
13900554,CCOC(=O)C1C(O1)C2=CC=CO2
13903902,CCC[C@H](C)OC(=O)CCC
13903916,CCCCC[C@H](C)OC(=O)CCC
13918856,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC(=O)C
13981867,CC1([C@H]2CCC([C@@H]1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C.[Br-]
14029261,CCC(CCC=C)C=O
14029650,CCCCCCCCCCCC(C)C=O
14038123,C[C@@]12CCC[C@@](C1O)([C@@H]3[C@H]2CC(C3)(C)C)C
14039914,C1=CC=C(C=C1)CC(=O)OCC(C2=CC=CC=C2)O
14047238,CCC(CC)CC1CCOC1=O
14064911,CC1CCC(C(C1)OCCO)C(C)C
14082356,CC1=CCC2C(CCCC2(C1CC=O)C)(C)C
14109089,CC(C)OC1CC2CCC1(C2(C)C)C
14116469,CCC(C)C(=S)OC
14123044,CC(=O)C(=O)C1=CC(=C(C=C1)O)OC
14177988,C[C@H]1COCC2=CC3=C(C=C12)C([C@H](C3(C)C)C)(C)C
14177991,C[C@@H]1COCC2=CC3=C(C=C12)C([C@@H](C3(C)C)C)(C)C
14177993,CC1COCC2=CC3=C(C=C12)C(CC3(C)C)(C)C
14181799,CCCCOC(=O)C(C)S
14181805,CCC(C(=O)OC)S
14193827,CCC(=O)OCC(C1=CC=CC=C1)O
14195262,CCCC(=O)OCC(C1=CC=CC=C1)O
14205142,CC1CCC(=C)C(C1(C)C)CCC(=O)C
14226017,CCC1=CCCC=C1
14249069,CCC(=O)C(C)(C(=O)OCC)O
14249070,CCCC(=O)C(C)(C(=O)OCC)O
14250398,CCCCCC(=O)CCCCCC(=O)OCC
14262903,CC1=CC2=C(C=CC(=C2C=C1)C(C)C)C
14297102,CCC(C)CCCCC=O
14298599,CC(C)C1=CC=C(C=C1)CC(C)COC(=O)C
14344497,CC1CCC2C(C(=O)OC2C1)C
14363378,CCCCCCCOC(=O)C(C)C1=CC=CC=C1
14367138,CCCCC/C=C\CC/C=C\C=O
14387201,CCCCCCC1(C(O1)C(=O)OCC)C
14420009,CC(C)CCCC(C)CCCC(C)CC=O
14434313,CC(C)(CCC1CCCCC1)O
14489318,CC1CC=C(C(C1(C)C)CCC(=O)C)C
14489321,CC1CCC(=C(C1(C)C)CCC(=O)C)C
14494047,CC(C1=CC=CC=C1)C(=O)OCC2=CC=CC=C2
14564585,CC/C=C\CCOC(=O)[C@H](C)CC
14593931,CCCCCCC(OC(C)C)OC(C)C
14614417,CC(CCC=C(C)C)CC(C)(C)O
14638401,CCC(C1=CC=C(C=C1)OC(=O)C)OC(=O)C
14697674,CC1(CC2C1CCC3(C(C3=O)CCC2=C)C)C
14709002,CCOC(=O)C1=C2C=CC=CN2C3=C1SC(=C3O)C(=O)C
14745448,CCCCCCOC(=O)CCC(=O)C
14790534,CC(=O)C(=O)OCC=C
14818318,CC1(C2CCC1(C(=O)C23CCCC3)C)C
14837639,CC1=CC(=C(S1)C(=O)C)O
14840499,CC(C)C(=O)C=O
14917671,CC(=C(C)CC/C(=C/C=O)/C)C
14919824,CCC1C(=O)CCO1
14931226,CC1(CCCC2C13CCC(C3)C2=O)C
14936436,CCCCCC[C@H]1CCCCC(=O)O1
14952082,CCCCCCCCCCC(C(=O)OC)OC(=O)C
15031854,CC/C=C\CCOCCC#N
15046847,C[C@H]1C(=O)C(=C(O1)C)OC
15074486,CC(C)OC(=O)C(C)(C)C1=CC=CC=C1
15101542,CCCC/C=C\CCCC(=O)O
15141631,CC(C)(C1=CC=CC=C1)OC=O
15143262,CCCCCCOC1=CC=C(C=C1)C
15151630,CCOC(=O)COCCC1=CC=CC=C1
15162770,CC(C)CC(=O)OC(C)CCC1=CC=CC=C1
15186589,CCOC(=O)[C@H](C)C=C=C
15210716,CC(=O)OCCCCS
15219341,CC(C(C)C(C)O)C(C)C(C)(C)C
15225386,COC(=O)CCSCC1=CC=CO1
15251011,CCCCC(=O)O[C@H]1C[C@H](CC[C@@H]1C(C)C)C
15254255,CCCCOC(=O)[C@@H](C)CCC
15273629,CCC(CC=C)C(=O)CC
15279811,C[C@H](CCC1=CC=CC=C1)CCO
15289599,CCOC(=O)C(C)CS
15328358,CCCCCCCOCCC1=CC=CC=C1
15369664,CC1CCC(C(C1)O)C(=O)C
15391997,CC1=CCC(CC1)(C(=C)C)OO
15405344,C=CCCC(=O)C1=CCCC2(C1)CCCC2
15420665,CCCC(=O)SCC=C
15461361,CC/C=C\CCOC(=O)/C(=C/C)/C
15480666,C1CCC2CC(CCC2C1)C=O
15511119,C/C=C/C(=O)/C(=C(\C)/C(C)C)/C
15540144,CCOC(=O)SCC1=CC=CO1
15553243,CCSC(=O)CNC(=O)C
15559490,C[C@@H]1CCC[C@]2([C@]1(CCCC2)O)C
15560252,C[C@H]1CCC(=C(C)C)CC2=C1CC[C@@H]2C
15560276,C[C@@H]1CC[C@@H]2[C@@H](C2(C)C)C3=C(CC[C@H]13)C
15560611,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO)O
15565709,CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2OC)Br)OC.Cl
15580328,CC\1([C@@H]2CC[C@@H](C2)/C1=C\CO)C
15584855,CC(C)C(CC1=CC=CC=C1)OC(=O)C
15595755,C[C@@H](CCCC(=O)C)CCC=C(C)C
15606649,CC(C)CC1=CC=C(C=C1)CCC=O
15607736,CC(C(=O)[O-])S
15609183,CC(C)[C@@H]1CC[C@H]2CC(=O)CC[C@@H]2C1
15640306,C[C@@H]1CCO[C@H](C1)C2=CC=CC=C2
15662052,C1=CC=C(C=C1)CCC(=O)C2=CC=CN2
15663978,CCCCCCCCC[C@@H]1CCCC(=O)O1
15667721,CC(C)CCSSSCCC(C)C
15701285,CCC(C)C(=O)C(=O)CC
15703324,CCC(=O)OCCC1=CCC2CC1C2(C)C
15743318,CCCSSCC1=CC=CO1
15764428,NS
15790652,C1CC2CC1C3C2CC(C3)C=O
15824502,CC/C=C\CCC(=O)OCC
15825562,CCOC(=O)C1C(O1)C2=C(C=C(C=C2)C)C
15825563,CCOC(=O)C1C(O1)C2=C(C=C(C=C2)C(C)C)C(C)C
15825653,CC(C)OC1=C(C=CC(=C1)C=O)O
15897831,C=CCCC(=O)C(=C)C1CCCCC1
15928905,CCCCC=COC
15939567,C[C@H]1CC[C@H]2[C@@]13CC=C([C@@H](C3)C2(C)C)C
15984303,CC1=CCC(C1(C)C)/C=C/C(C)(C)C(C)O
16019974,CCCCCCCCCCC(=O)[O-]
16058296,CC(C)[C@@H](CCC(=O)C)/C=C/C(=C)C
16063533,CC1=CCC(C1(C)C)C(=C)CC(C)CO
16063567,CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C
16063805,CCCOC(=O)[C@H](C)OC(C)(C)CC
16070752,CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C
16081706,CC1=C(C(=O)C(CC1)(C)CC=C(C)C)C
16081707,CC1=CCCC(C1=O)(C)CC2=CC=CC=C2
16081708,CC1CC(C(=O)C(=C1)C)(C)CC=C(C)C
16204499,CSC/C(=C/C1=CC=CC=C1)/C=O
16204529,CC(C)CC(=O)OCCC(C)CCCC(=C)C
16204532,C1CCC(CC1)CC2=NC=CN=C2
16205025,CC1=C2C=CC=CC2=C(O1)C(=O)C
16205250,CCCCCCC(=O)OC(C)(CCC=C(C)C)C=C
16205306,CC(C)CC(CC1=CC=CC=C1)OC(=O)C
16205456,C/C=C(/C)\C(=O)OCCC(C)C=C
16205756,C/C=C/C(=O)OC(C)(C)CC1=CC=CC=C1
16205802,CCCC(=O)OC1=C(OC=CC1=O)CC
16205867,CCCCCCCCCCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C
16205868,CCCC(=O)OC1CC(CC=C1C)C(=C)C
16206001,CCC(=O)OC(C)(C)CCCC(=C)C=C
16211114,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCN1C=CC2=CC=CC=C21
16211141,C(C(=O)O)C(CC(=O)O)(CC(=O)O)O.N.[Fe]
16211231,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCN1C=CC2=CC=CC=C21
16211283,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.O.Cl
16211350,CC1=CCC(CC1)C(C)(C)O.CC(=C)C1CCC(CC1)(C)O
16211403,CC1CCC(=O)C1=O.CC1=C(C(=O)CC1)O
16211610,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.O.OS(=O)(=O)O
16211649,CC(=O)OCC(CO)OC(=O)C.CC(=O)OCC(COC(=O)C)O
16211959,C1=CC2=C(C=CN2)C=C1N.Cl
16212702,CCCCCCCCCCCCCCCCC(=O)NCCN1C=CC2=CC=CC=C21
16213731,C[C@@H]1CC[C@@H]2[C@@H](C2(C)C)C3=C(CCC13)C
16217609,CC1(CCC(=O)O1)O
16218550,C[C@H](CCC(=O)C)O
16218600,CCCCCCCCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)O)O
16218817,CC(C)C12CCC(C1C2)(C)O.O
16219042,C1=CC=C(C=C1)C(=N)N.O.Cl
16219128,C[C@@H]1[C@H](C([C@H](OC1CO)OC)O)O
16219612,C[C@]12C3=CC=CC=C3C[C@H](N1)C4=CC=CC=C24.C(=C\C(=O)O)\C(=O)O
16219735,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O.O.O.Cl
16219921,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.Cl
16220079,CCC(=O)O[C@@H]1CC2CCC1C2(C)C
16220080,CCCCC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C
16220102,CCC(C)COC(=O)C1=CC=CC=C1O.CC(C)CCOC(=O)C1=CC=CC=C1O
16220103,CCCCCCC(CCO)O.CCCCCCC(CCOC(=O)C)OC(=O)C
16220105,CCC1=NC(=CN=C1)C.CCC1=NC=C(N=C1)C
16220109,CC/C=C\CCOC(=O)/C(=C\C)/C
16220110,CC/C=C\CCOC(=O)/C=C/C
16220111,C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)C(=C(C3)C(=O)C)C
16220118,CC1=C(N(C(=C1)CC(=O)[O-])C)C(=O)C2=CC=C(C=C2)Cl.[Na+]
16667664,C[C@H](C=O)[C@H]1CC[C@@](O1)(C)C=C
16680720,C[C@H](CCC1=CC=CC=C1)CC=O
16684434,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+]
16751504,CCC(=O)/C=C/[C@@H]1C(=CCCC1(C)C)C
16760285,C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.[Na+]
16760467,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[K+]
17156267,CC1=CC=CC=C1CNC(C)C
17245138,CC1=CC(=C(C=C1)CC(=O)OC)C
17755566,CC1CC[C@H]2C[C@@H]1C2(C)C
17785623,CCCCCCCOCCCC
17804473,CC(CCC1=CC=CC=C1OC)O
17822143,CCCC(=O)CS
17822157,CCCC(=O)CSC
17824126,CC1C2CCC(C2)(C1(C)C)C3(CCCCC3)O
17839535,CC(CCCC(C)CO)CCC=C(C)C
17839537,CC1C2=C(CCCC2(C)C)CCC1(C)C(=O)C
17867063,CC1C2=C(C=CC=C2OC1=O)C
17894801,CCOC1CCC(CC1)C
17940361,CCCCCOC1=NC=CN=C1
17977981,CCCOS(=S)C
18000835,CCCCC1=CN=CO1
18185507,CCC(S)SC(CC)S
18316924,CCCCC(C)C(C)(O)O
18320302,CC(C)CCCC1CCC(=O)CC1
18327837,CCCCC(C)CCC(=O)[O-]
18350017,CCCCCC(C)CCC(=O)[O-]
18356806,CCC(C)(C)C1CCC(C(C1)C)O
18363691,CC(=O)OC(C1=CC=CC=C1)O
18381284,CCCCCCCCCCOC(=O)C(=O)C
18386660,CC(C)(C(=O)[O-])C(=O)OC
18393302,C[C@@H](CCCC(=C)C)CO
18406334,C1CCCOC(=O)OCCC1
18442257,CC(C)CCOC1=NC=CN=C1
18459387,CCCCCCCCCCCCC1(CCCCC1)O
18462454,CC1=CN=C2C=CC=C2N1
18539813,CC1OCCC(S1)(C)C
18539814,CCC1OCCC(S1)(C)C
18598146,CCC1CCC2(CC1)CCC(=O)O2
18676664,CC1CCC(C(C1)OC(=O)CCC(=O)[O-])C(C)C
18677383,CC(C)(C)C1=C(C(=CC(=C1)C=O)[N+](=O)[O-])OC
18696447,CC(C)CCC(=O)OCC=C
18699577,CCC1=C2C=CC(=O)OC2=CC=C1
18705074,CC(C)C1=CC(=CC(=C1)C(=O)C)C(C)C
18728909,CCC(C)C(=O)OCCCCO
18730409,CC1C(OC(C(C1O)O)OC)CO
18757749,CC(C)CCCCOC(=O)C(C)C
18934410,CCCCCCCCCC(O)O
18955245,CC(CO)COC1CC2CCC1(C2(C)C)C
18971127,CC(CS)C(=O)[O-]
18974564,CCC(C)(C)C1CCC(CC1)OCC
19022215,CCCC(=O)OCCCCO
19071321,C1CCCC(CC1)CN.Cl
19612666,CCCCCCCC[NH+](C)C
19693163,CC(C)CCCCCCCCCCOC(/C=C(\C)/CCC=C(C)C)OCCCCCCCCCCC(C)C
19693405,CCCCCCCCCCCCOCCCCCCC
19693420,CCCCCCCCOCCCCCCC
19693430,CCCCCCCCCCCOCCCCCCC
19693442,CCCCCCCCCCOCCCCCCC
19693446,CCCCCCCCCOCCCCCCC
19702290,C1CCCCCOC(=O)CC(=O)OCCCC1
19737259,CCC(CS)C(=O)OCC
19782729,CC(=O)C1=NC=CO1
19792960,CCC1CC2CC1CC2OC
19802217,CC(C)C(C(=O)C)S
19812105,CC1=C(C(=C(C=C1)Cl)O)C
19820742,CCC(C)C(=O)S
19830424,CC1C2CC3CC1C(C(C2)C3=C)OC(=O)C
19838537,C1CCCCCCCC2C(O2)CCCCCC1
19857768,CCCC(=O)OC(C)CC1=CC=CC=C1
19872333,CCCC(=O)OC1=C(OC(C1=O)C)C
19876973,CCCCC1C(O1)C=O
19963983,CCC(OCC(C)C)OCC(C)C
19964035,CCC(OCC)OCC(C)C
19964037,CCC(OC)OCC
19986620,CC1=CC(=C(C(=C1)C(C)C)O)C
19989124,CCCCC(O)S
19993347,CCCCCCC1COCC(=O)O1
19993349,CCCCC1COCC(=O)O1
20033739,C/C=C/1\CC2CC1C(C2)OC(C)C
20055075,CC1=CC[C@@H]2[C@@H]3[C@H]1[C@]2(CC[C@H]3C(C)C)C
20055523,CC(C)[C@@]12CC[C@]([C@@H]1C2)(C)O
20065968,CCCCCC(CC)C(=O)[O-]
20069191,CCCCCCCOC(C)(CCC=C(C)C)C=C
20111969,CC(C)CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C2(C)C)C
20140621,CCCCCCCCCCCCOS(=O)(=O)ON
20158044,CSCC1=CSC=C1
20183924,C/C=C(\C)/C(=O)OC1CCCCC1
20188073,CC1=CC(=CC(=C1C(C)(C)C)C)O
20239946,CC1CC(C=CC1C)C=O
20265471,CC(CC=C)C(=O)[O-]
20268659,CC1C=CC2(O1)C=C(CCC2C(C)C)C
20279352,CCOCC(=O)OCC1=CC=CC=C1
20332432,CC1=C(C(CCC1)(C)C)C(=O)CC(C)SC
20372966,CCCCCC(C(CCCC)S)O
20372968,CCCCCC(=O)C(CCCC)S
20380713,CCCCCCCCC1CCOC1=O
20381861,CSCC/C=C(/CSC)\C=O
20406943,CCOCCOC(C)C(=O)[O-]
20442793,CC1CC(C(O1)C)S
20448800,COCCCCCS
20456556,CC(C(=O)[O-])SC
20473563,CC(C)(C)C(CC/C=C/C=C)O
20514321,CCCCCC1OCCC(S1)CCC
20519097,CCCCC(C(CCC)S)O
20519098,CCCCC(=O)C(CCC)S
20523393,CC(CC=O)C1CCC(CC1)(C)O
20538510,C1CCCCCCOC(=O)OCCCCCC1
20557073,CC1=C(C(=C(C(=C1Cl)C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]
20560352,CCC(=O)C1=NC(=CS1)C
20569373,CC(=CC1(CCCC1)O)C
20729637,CCOCOCCC1=CC=CC=C1
20831169,CCOC1=C(C=C(C=C1)/C=C\C)OC
20831778,CC1=C(C(=CC=C1)C(C)C=O)C
20835074,C/C/1=C/C[C@@H]2[C@H](CC2(C)C)C(=C)CC[C@@H]1OC(=O)C
20836197,CC(/C(=C(/C)\C(=O)C)/C)C(C)(C)C
20836217,C/C=C(\C)/C(=O)OC/C=C(/C)\CCC=C(C)C
20836326,CCCC/C=C\CCOC(=O)CC
20837773,CC(=CC/C=C(/C)\CC=O)C
20838596,CCCCC/C(=C\C1=CC=CC=C1)/COC=O
